###FILE ALREADY PARSED###
163264 0 7
163264-163606.86 0 3
163606.86 0 6
163606.86-163949.71999999997 0 5
163949.71-164292.56999999998 0 4
164121.14 0 7
164292.57-164635.43 0 2
164292.57 0 6
164635.43 0 7
164635.43 0 1
164635.43 0 4
164806.86 0 3
164978.29 0 4
165149.71 0 1
165321.14 0 4
165492.57 0 5
165664 0 3
165835.43 0 4
165921.14 0 5
166006.86 0 6
166178.29 0 3
166349.71 0 5
166392.57 0 6
166521.14 0 5
166692.57 0 3
166864 0 5
167035.43 0 4
167206.86 0 3
167378.29 0 1
167549.71 0 3
167721.14 0 4
167892.57 0 1
168064 0 4
168235.43 0 5
168406.86 0 3
168578.29 0 4
168664 0 5
168749.71 0 6
168921.14 0 3
169092.57 0 6
169135.43 0 7
169264 0 6
169349.71 0 5
169435.43 0 4
169606.86 0 3
169778.29 0 6
169949.71 0 5
170121.14 0 1
170292.57 0 3
170464 0 4
170635.43 0 1
170806.86 0 4
170978.29 0 5
171149.71 0 3
171321.14 0 4
171406.86 0 5
171492.57 0 6
171664 0 3
171835.43 0 5
171878.29 0 6
172006.86 0 5
172178.29 0 3
172349.71 0 5
172521.14 0 4
172692.57 0 3
172864 0 1
173035.43 0 3
173206.86 0 4
173378.29 0 1
173549.71 0 4
173721.14 0 5
173892.57 0 3
174064 0 4
174149.71 0 5
174235.43 0 6
174406.86 0 3
174578.29 0 6
174621.14 0 7
174749.71 0 6
174835.43 0 5
174921.14 0 4
175092.57 0 3
175264 0 6
175435.43 0 5
175606.86 0 1
175606.86 0 4
175606.86 0 7
175778.29 0 3
175949.71 0 4
176121.14 0 1
176292.57 0 4
176464 0 5
176635.43 0 3
176806.86 0 4
176892.57 0 5
176978.29 0 6
177149.71 0 3
177321.14 0 5
177364 0 6
177492.57 0 5
177664 0 3
177835.43 0 5
178006.86 0 4
178178.29 0 3
178349.71 0 1
178521.14 0 3
178692.57 0 4
178864 0 1
179035.43 0 4
179206.86 0 5
179378.29 0 3
179549.71 0 4
179635.43 0 5
179721.14 0 6
179892.57 0 3
180064 0 6
180106.86 0 7
180235.43 0 6
180321.14 0 5
180406.86 0 4
180578.29 0 3
180749.71 0 6
180921.14 0 5
181092.57 0 7
181092.57 0 1
181435.43 0 1
181435.43 0 7
181606.86 0 2
181606.86 0 6
181949.71 0 2
181949.71 0 6
182121.14 0 3
182121.14 0 5
182464 0 3
182464 0 5
182806.86 0 3
182806.86 0 5
182978.29 0 2
182978.29 0 6
183321.14 0 2
183321.14 0 6
183492.57 0 1
183492.57 0 7
183835.43 0 3
183835.43 0 7
184178.29 0 2
184178.29 0 6
184349.71 0 3
184349.71 0 7
184692.57 0 3
184692.57 0 7
184864 0 2
184864 0 6
185206.86 0 1
185206.86 0 5
185549.71 0 2
185549.71 0 6
185721.14 0 3
185721.14 0 7
186064 0 2
186064 0 6
186235.43 0 7
186235.43 0 3
186406.86 0 4
186578.29 0 7
186578.29 0 1
186578.29 0 4
186664 0 2
186749.72 0 3
186835.43 0 5
186921.14 0 2
187006.86 0 3
187092.57 0 6
187178.29 0 7
187264 0 4
187349.72 0 2
187435.43 0 3
187521.14 0 5
187606.86 0 2
187692.57 0 3
187778.29 0 6
187864 0 7
187949.72 0 3
188035.43 0 1
188121.14 0 2
188206.86 0 4
188292.57 0 1
188378.29 0 2
188464 0 3
188549.72 0 1
188635.43 0 2
188721.14 0 5
188806.86 0 1
188892.57 0 2
188978.29 0 4
189064 0 5
189149.72 0 6
189235.43 0 7
189321.14 0 3
189406.86 0 1
189492.57 0 2
189578.29 0 4
189664 0 1
189749.72 0 2
189835.43 0 3
189921.14 0 1
190006.86 0 2
190092.57 0 5
190178.29 0 1
190264 0 2
190349.72 0 4
190435.43 0 5
190521.14 0 6
190606.86 0 7
190692.57 0 1
190778.29 0 5
190864 0 1
190949.72 0 5
191035.43 0 2
191121.14 0 6
191206.86 0 2
191292.57 0 6
191378.29 0 3
191464 0 7
191549.72 0 3
191635.43 0 7
191721.14 0 4
192064 0 3
192064 0 1
192235.43 0 4
192406.86 0 5
192406.86 0 2
192578.29 0 3
192664 0 1
192749.71 0 5
192921.14 0 6
192921.14 0 1
193092.57 0 4
193092.57 0 2
193264 0 5
193349.71 0 6
193435.43 0 7
193435.43 0 1
193606.86 0 4
193778.29 0 6
193778.29 0 2
193821.14 0 7
193949.71 0 6
194035.43 0 1
194121.14 0 4
194292.57 0 6
194292.57 0 1
194464 0 5
194464 0 2
194635.43 0 3
194635.43 0 1
194806.86 0 1
194806.86 0 7
194978.29 0 2
195149.71 0 3
195149.71 0 6
195321.14 0 1
195406.86 0 7
195492.57 0 3
195664 0 4
195664 0 7
195835.43 0 2
195835.43 0 6
196006.86 0 3
196092.57 0 4
196178.29 0 5
196178.29 0 7
196349.71 0 2
196521.14 0 4
196521.14 0 6
196564 0 5
196692.57 0 4
196778.29 0 3
196778.29 0 7
196864 0 2
197035.43 0 1
197035.43 0 7
197206.86 0 5
197206.86 0 6
197378.29 0 4
197378.29 0 7
197549.71 0 3
197549.71 0 1
197721.14 0 4
197892.57 0 2
197892.57 0 5
198064 0 3
198149.71 0 1
198235.43 0 5
198406.86 0 1
198406.86 0 6
198578.29 0 2
198578.29 0 4
198749.71 0 5
198835.43 0 6
198921.14 0 1
198921.14 0 7
199092.57 0 4
199264 0 2
199264 0 6
199306.86 0 7
199435.43 0 6
199521.14 0 1
199606.86 0 4
199778.29 0 1
199778.29 0 6
199949.71 0 2
199949.71 0 5
200121.14 0 1
200121.14 0 3
200292.57 0 7
200292.57 0 1
200464 0 2
200635.43 0 6
200635.43 0 3
200806.86 0 1
200892.57 0 7
200978.29 0 3
201149.71 0 7
201149.71 0 4
201321.14 0 6
201321.14 0 2
201492.57 0 3
201578.29 0 4
201664 0 7
201664 0 5
201835.43 0 2
202006.86 0 6
202006.86 0 4
202049.71 0 5
202178.29 0 4
202264 0 7
202264 0 3
202349.71 0 2
202521.14 0 7
202521.14 0 1
202692.57 0 5
202692.57 0 6
202864 0 7
202864 0 4
203035.43 0 1
203035.43 0 3
203206.86 0 4
203378.29 0 2
203378.29 0 5
203549.71 0 3
203635.43 0 1
203721.14 0 5
203892.57 0 1
203892.57 0 6
204064 0 2
204064 0 4
204235.43 0 5
204321.14 0 6
204406.86 0 1
204406.86 0 7
204578.29 0 4
204749.71 0 2
204749.71 0 6
204792.57 0 7
204921.14 0 6
205006.86 0 1
205092.57 0 4
205264 0 1
205264 0 6
205435.43 0 2
205435.43 0 5
205606.86 0 1
205606.86 0 3
205778.29 0 7
205778.29 0 1
205949.71 0 2
206121.14 0 6
206121.14 0 3
206292.57 0 1
206378.29 0 7
206464 0 3
206635.43 0 7
206635.43 0 4
206806.86 0 6
206806.86 0 2
206978.29 0 3
207064 0 4
207149.71 0 7
207149.71 0 5
207321.14 0 2
207492.57 0 6
207492.57 0 4
207535.43 0 5
207664 0 4
207749.71 0 7
207749.71 0 3
207835.43 0 2
208006.86 0 7
208006.86 0 1
208178.29 0 6
208178.29 0 5
208349.71 0 7
208349.71 0 4
208521.14 0 1
208521.14 0 3
208692.57 0 4
208864 0 5
208864 0 2
209035.43 0 3
209121.14 0 1
209206.86 0 5
209378.29 0 6
209378.29 0 1
209549.71 0 4
209549.71 0 2
209721.14 0 5
209806.86 0 6
209892.57 0 7
209892.57 0 1
210064 0 4
210235.43 0 6
210235.43 0 2
210278.29 0 7
210406.86 0 6
210492.57 0 1
210578.29 0 4
210749.71 0 6
210749.71 0 1
210921.14 0 5
210921.14 0 2
211092.57 0 3
211092.57 0 1
211264 0 1
211264 0 7
211435.43 0 2
211606.86 0 3
211606.86 0 6
211778.29 0 1
211864 0 7
211949.71 0 3
212121.14 0 4
212121.14 0 7
212292.57 0 2
212292.57 0 6
212464 0 3
212549.71 0 4
212635.43 0 5
212635.43 0 7
212806.86 0 2
212978.29 0 4
212978.29 0 6
213021.14 0 5
213149.71 0 4
213235.43 0 3
213235.43 0 7
213321.14 0 2
213492.57 0 1
213492.57 0 7
213664 0 6
213664 0 4
213835.43 0 7
213835.43 0 3
214006.86 0 6
214006.86 0 1
214006.86 0 4
214349.71 0 6
214349.71 0 4
214349.71 0 2
214521.14 0 3
214521.14 0 7
214606.86 0 1
214864 0 3
214864 0 1
214864 0 7
215035.43 0 6
215035.43 0 4
215035.43 0 2
215378.29 0 3
215378.29 0 1
215378.29 0 5
215721.14 0 3
215721.14 0 5
215721.14 0 2
215892.57 0 4
215892.57 0 6
215978.29 0 1
216235.43 0 4
216235.43 0 6
216235.43 0 1
216406.86 0 5
216406.86 0 2
216406.86 0 7
216578.29 0 1
216749.71 0 5
216749.71 0 7
216749.71 0 3
217092.57 0 2
217092.57 0 6
217092.57 0 4
217264 0 3
217264 0 5
217349.71 0 7
217606.86 0 3
217606.86 0 7
217606.86 0 5
217778.29 0 2
217778.29 0 4
217778.29 0 6
218121.14 0 3
218121.14 0 1
218121.14 0 7
218464 0 4
218464 0 2
218464 0 6
218635.43 0 3
218635.43 0 5
218721.14 0 7
218978.29 0 4
218978.29 0 2
218978.29 0 7
219149.71 0 3
219149.71 0 6
219149.71 0 5
219321.14 0 2
219321.14 0 7
219492.57 0 1
219492.57 0 4
219492.57 0 6
219835.43 0 2
219835.43 0 4
219835.43 0 6
220006.86 0 7
220006.86 0 3
220092.57 0 1
220349.71 0 1
220349.71 0 3
220349.71 0 7
220521.14 0 2
220521.14 0 6
220521.14 0 4
220864 0 1
220864 0 5
220864 0 3
221206.86 0 2
221206.86 0 5
221206.86 0 3
221378.29 0 6
221378.29 0 4
221464 0 1
221721.14 0 1
221721.14 0 4
221721.14 0 6
221892.57 0 2
221892.57 0 5
221892.57 0 7
222064 0 1
222235.43 0 7
222235.43 0 3
222235.43 0 5
222578.29 0 6
222578.29 0 2
222578.29 0 4
222749.71 0 5
222749.71 0 3
222835.43 0 7
223092.57 0 7
223092.57 0 3
223092.57 0 5
223264 0 6
223264 0 2
223264 0 4
223606.86 0 3
223606.86 0 1
223606.86 0 6
223778.29 0 7
223864 0 6
223949.71 0 2
223949.71 0 4
224035.43 0 7
224121.14 0 5
224121.14 0 3
224121.14 0 6
224292.57 0 7
224378.29 0 6
224464 0 2
224464 0 4
224549.71 0 7
224635.43 0 6
224978.29 0 1
224978.29 0 6
224978.29 0 4
225321.14 0 2
225321.14 0 4
225321.14 0 6
225492.57 0 7
225492.57 0 3
225578.29 0 1
225835.43 0 1
225835.43 0 7
225835.43 0 3
226006.86 0 2
226006.86 0 4
226006.86 0 6
226349.71 0 1
226349.71 0 3
226349.71 0 5
226692.57 0 2
226692.57 0 3
226692.57 0 5
226864 0 6
226864 0 4
226949.71 0 1
227206.86 0 1
227206.86 0 6
227206.86 0 4
227378.29 0 2
227378.29 0 5
227378.29 0 7
227549.71 0 1
227721.14 0 7
227721.14 0 3
227721.14 0 5
228064 0 6
228064 0 2
228064 0 4
228235.43 0 5
228235.43 0 3
228321.14 0 7
228578.29 0 7
228578.29 0 3
228578.29 0 5
228749.71 0 6
228749.71 0 2
228749.71 0 4
229092.57 0 1
229092.57 0 7
229092.57 0 3
229435.43 0 6
229435.43 0 2
229435.43 0 4
229606.86 0 5
229606.86 0 3
229692.57 0 7
229949.71 0 7
229949.71 0 2
229949.71 0 4
230121.14 0 6
230121.14 0 5
230121.14 0 3
230292.57 0 7
230292.57 0 2
230464 0 4
230464 0 6
230464 0 1
230806.86 0 4
230806.86 0 6
230806.86 0 2
230978.29 0 3
230978.29 0 7
231064 0 1
231321.14 0 7
231321.14 0 1
231321.14 0 3
231492.57 0 4
231492.57 0 6
231492.57 0 2
231835.43 0 3
231835.43 0 5
231835.43 0 1
232178.29 0 5
232178.29 0 2
232178.29 0 3
232349.71 0 4
232349.71 0 6
232435.43 0 1
232692.57 0 6
232692.57 0 4
232692.57 0 1
232864 0 7
232864 0 5
232864 0 2
233035.43 0 1
233206.86 0 3
233206.86 0 7
233206.86 0 5
233549.71 0 4
233549.71 0 6
233549.71 0 2
233721.14 0 3
233721.14 0 5
233806.86 0 7
234064 0 5
234064 0 3
234064 0 7
234235.43 0 4
234235.43 0 6
234235.43 0 2
234578.29 0 6
234578.29 0 1
234578.29 0 3
234749.71 0 7
234835.43 0 6
234921.14 0 4
234921.14 0 2
235006.86 0 7
235092.57 0 3
235092.57 0 5
235092.57 0 6
235264 0 7
235349.71 0 6
235435.43 0 4
235435.43 0 2
235521.14 0 7
235606.86 0 6
235949.71 0 3
235949.71 0 7
236035.43 0 1
236121.14 0 2
236206.86 0 4
236292.57 0 1
236292.57 0 6
236378.29 0 2
236464 0 4
236549.71 0 5
236806.86 0 7
236978.29 0 6
237321.14 0 7
237321.14 0 4
237406.86 0 1
237492.57 0 5
237578.29 0 4
237664 0 6
237664 0 1
237749.71 0 2
237835.43 0 3
237921.14 0 4
238178.29 0 7
238349.71 0 6
238692.57 0 5
238692.57 0 1
238778.29 0 3
238864 0 4
238949.71 0 6
239035.43 0 3
239035.43 0 2
239121.14 0 4
239206.86 0 6
239292.57 0 7
239549.71 0 1
239721.14 0 2
240064 0 1
240064 0 3
240149.71 0 4
240235.43 0 5
240321.14 0 6
240406.86 0 2
240406.86 0 4
240492.57 0 5
240578.29 0 6
240664 0 7
240749.71 0 3
240835.43 0 5
240921.14 0 1
240921.14 0 6
241006.86 0 4
241092.57 0 7
241092.57 0 2
241178.29 0 6
241264 0 5
241349.71 0 4
241435.43 0 3
241435.43 0 7
241521.14 0 1
241606.86 0 2
241692.57 0 4
241778.29 0 1
241778.29 0 6
241864 0 2
241949.71 0 4
242035.43 0 5
242292.57 0 7
242464 0 6
242806.86 0 7
242806.86 0 4
242892.57 0 1
242978.29 0 5
243064 0 4
243149.71 0 6
243149.71 0 1
243235.43 0 2
243321.14 0 3
243406.86 0 4
243664 0 7
243835.43 0 6
244178.29 0 5
244178.29 0 1
244264 0 3
244349.71 0 4
244435.43 0 6
244521.14 0 3
244521.14 0 2
244606.86 0 4
244692.57 0 6
244778.29 0 7
245035.43 0 1
245206.86 0 2
245549.71 0 1
245549.71 0 3
245635.43 0 4
245721.14 0 5
245806.86 0 6
245892.57 0 2
245892.57 0 4
245978.29 0 5
246064 0 6
246149.71 0 7
246235.43 0 3
246321.14 0 5
246406.86 0 1
246406.86 0 6
246492.57 0 4
246578.29 0 2
246578.29 0 7
246664 0 6
246749.71 0 5
246835.43 0 4
246921.14 0 3
246921.14 0 7
247006.86 0 1
247092.57 0 2
247178.29 0 4
247264 0 1
247264 0 6
247349.72 0 2
247435.43 0 3
247521.14 0 4
247606.86 0 6
247692.57 0 5
247778.29 0 4
247778.29 0 1
247949.71 0 4
247949.71 0 2
248121.14 0 5
248206.86 0 6
248292.57 0 7
248292.57 0 4
248378.29 0 1
248464 0 5
248549.72 0 4
248635.43 0 6
248635.43 0 1
248721.14 0 2
248806.86 0 3
248892.57 0 4
248978.29 0 7
249064 0 6
249149.71 0 5
249149.71 0 1
249235.43 0 4
249321.14 0 6
249321.14 0 2
249406.86 0 5
249492.57 0 4
249578.29 0 6
249664 0 3
249664 0 7
249749.71 0 1
249835.43 0 2
249921.14 0 4
250006.86 0 1
250006.86 0 6
250092.57 0 2
250178.29 0 3
250264 0 4
250349.71 0 6
250435.43 0 5
250521.14 0 4
250521.14 0 1
250692.57 0 4
250692.57 0 2
250864 0 5
250949.71 0 6
251035.43-251378.28999999998 0 3
251035.43 0 7
251378.29-251721.15 0 5
251378.29 0 6
251721.14-252064 0 4
251892.57 0 7
252064 0 6
252064-252406.86 0 2
252406.86 0 7
252406.86 0 3
252492.57 0 1
252578.29 0 2
252664 0 4
252749.71 0 6
252749.71 0 1
252835.43 0 2
252921.14 0 3
253006.86 0 4
253092.57 0 6
253178.29 0 5
253264 0 1
253264 0 4
253435.43 0 2
253435.43 0 4
253606.86 0 5
253692.57 0 6
253778.29 0 7
253778.29 0 4
253864 0 1
253949.71 0 5
254035.43 0 4
254121.14 0 6
254121.14 0 1
254206.86 0 2
254292.57 0 3
254378.29 0 4
254464 0 7
254549.71 0 6
254635.43 0 1
254635.43 0 5
254721.14 0 4
254806.86 0 2
254806.86 0 6
254892.57 0 5
254978.29 0 4
255064 0 6
255149.71 0 7
255149.71 0 3
255235.43 0 1
255321.14 0 2
255406.86 0 4
255492.57 0 6
255492.57 0 1
255578.29 0 2
255664 0 3
255749.71 0 4
255835.43 0 6
255921.14 0 5
256006.86 0 1
256006.86 0 4
256178.29 0 2
256178.29 0 4
256349.71 0 5
256435.43 0 6
256521.14 0 7
256521.14-256864 0 3
256864 0 6
256864-257206.86 0 5
257206.86-257549.71999999997 0 4
257378.29 0 7
257549.71 0 6
257549.71-260635.41999999998 0 2
257892.57 0 1
257892.57 0 7
